#IDX	INTEGRATED QUALITY FLAG	FILENAME		AUTO LOW S/N	UNDER SEQ	LOW LIBRARY COMPLEXITY	REPRODUCIBILITY FAIL		LAB	GRANT	CELLTYPE	HGNC ID	ANTIBODY	ENSEMBL GENE ID	TREATMENT	PROTOCOL	REP	NREPS		NREADS UNIQ MAP READS	NREADS DISTINCT UNIQ MAP	FRAG LEN		FCC	READ LEN	RCC	MINLEN	MINCC	NSC	RSC		NRF	PBC1	PBC2		RESCUE-RATIO (Np' / Nt) (DISTINCT READS)	SELF CONS. RATIO (Ns1/Ns2) (DISTINCT READS)	OPTIMAL PEAKS (DISTINCT READS) max(Np, Nt)		SELF CONS. 2% IDR PEAKS (Ns) (DISTINCT READS)	ORIG. REP. IDR PEAKS (DISTINCT READS)	MIN SELF CONS. 2% IDR PEAKS OVER ALL REPS	MAX SELF CONS. 2% IDR PEAKS OVER ALL REPS	MAX. ORIG. REP. 2% IDR PEAKS (Nt) (DISTINCT READS)	MAXIMAL RELAXED PEAK OVERLAP BETWEEN REPS. (DISTINCT READS)	POOLED CONS. 2% IDR PEAKS (Np) (DISTINCT READS)	POOLED CONS. 1% IDR PEAKS (Np') (DISTINCT READS)	MAXIMAL RELAXED PEAK OVERLAP BETWEEN POOLED PSEUDOREPS. (DISTINCT READS)	TOTAL RELAXED PEAKS PER REP. (DISTINCT READS)	NPEAKS ON POOLED DATA USING DEFAULT MACS P-VALUE 1e-5 (DISTINCT READS)	TOTAL RELAXED PEAKS ON POOLED DATA (DISTINCT READS)
1167	1	wgEncodeSydhTfbsK562CtcfbIggrabAlnRep1		0	0	0	0		Stanford	Snyder	K562	CTCF	CTCF_(SC-15914)	ENSG00000102974	None	std	1	2		26957114	22414032	110		0.407042640408236	35	0.3051968	1480	0.2014408	2.020657	1.98159		0.83147	0.866142	8.111584		1.01328697138639	1.09875912894848	54491		49498	52163	45049	49498	52163		54491	51479				
1168	1	wgEncodeSydhTfbsK562CtcfbIggrabAlnRep2		0	0	0	0		Stanford	Snyder	K562	CTCF	CTCF_(SC-15914)	ENSG00000102974	None	std	2	2		26437774	23143812	110		0.368010148764637	35	0.2919447	1490	0.2171165	1.694989	2.016534		0.875407	0.901697	11.042266		1.01328697138639	1.09875912894848	54491		45049	52163	45049	49498	52163		54491	51479				
1169	1	wgEncodeSydhTfbsK562E2f4UcdAlnRep1		0	1	0	0		USC	Snyder	K562	E2F4	E2F4	ENSG00000205250	None	std	1	2		4317860	3996201	120		0.096596369880832	30	0.08916191	1500	0.05737895	1.683481	1.233914		0.925505	0.930979	15.489308		1.08965723694058	2.12637362637363	8249		1456	7280	1456	3096	7280		8249	6681				
1170	1	wgEncodeSydhTfbsK562E2f4UcdAlnRep2		0	0	0	0		USC	Snyder	K562	E2F4	E2F4	ENSG00000205250	None	std	2	2		8139093	7392136	100		0.131914787177214	30	0.1267868	1500	0.09216719	1.431255	1.148124		0.908226	0.91419	11.940722		1.08965723694058	2.12637362637363	8249		3096	7280	1456	3096	7280		8249	6681				
1171	1	wgEncodeSydhTfbsK562E2f6UcdAlnRep1		0	1	0	0		USC	Snyder	K562	E2F6	E2F6	ENSG00000169016	None	std	1	2		5034816	4775387	110		0.22055418846963	35	0.1698833	1500	0.05967533	3.695902	1.459775		0.948473	0.96436	32.62297		1.04912280701754	1.36246352326832	16336		6511	13395	6511	8871	13395		16336	14053				
1172	1	wgEncodeSydhTfbsK562E2f6UcdAlnRep2		0	1	0	0		USC	Snyder	K562	E2F6	E2F6	ENSG00000169016	None	std	2	2		6923754	6497126	125		0.185877976201419	40	0.1619767	1500	0.08553733	2.173063	1.312682		0.938382	0.950567	22.86739		1.04912280701754	1.36246352326832	16336		8871	13395	6511	8871	13395		16336	14053				
1173	0	wgEncodeSydhTfbsK562Elk112771IggrabAlnRep1		1	0	0	0		Stanford	Snyder	K562	ELK1	ELK1_(1277-1)	ENSG00000126767	None	std	1	2		20476074	19486342	130		0.221058841173473	25	0.2236136	1430	0.2150868	1.027766	0.700382		0.951664	0.956796	23.640443		1.12327688066168	1.22652284263959	3034		1576	2852	1576	1933	2852		3034	2539				
1174	0	wgEncodeSydhTfbsK562Elk112771IggrabAlnRep2		1	0	0	0		Stanford	Snyder	K562	ELK1	ELK1_(1277-1)	ENSG00000126767	None	std	2	2		14999687	14403704	100		0.177247000687857	25	0.1797823	1495	0.1694683	1.045901	0.7541862		0.960267	0.970177	35.806342		1.12327688066168	1.22652284263959	3034		1933	2852	1576	1933	2852		3034	2539				
1175	0	wgEncodeSydhTfbsK562Gata1UcdAlnRep1		0	1	0	0		USC	Snyder	K562	GATA1	GATA-1	ENSG00000102145	None	std	1	2		5318276	5079390	160		0.075201635449532	35	0.08011041	1460	0.06932103	1.084831	0.5450365		0.955082	0.958343	24.898071		1.30394688306898	3.85820895522388	4116		670	2711	670	2585	2711		4116	3535				
1176	1	wgEncodeSydhTfbsK562Gata1UcdAlnRep2		0	0	0	0		USC	Snyder	K562	GATA1	GATA-1	ENSG00000102145	None	std	2	2		9784015	9581320	110		0.130576496275568	30	0.1324798	1460	0.1198735	1.089285	0.849021		0.979283	0.983606	65.105268		1.30394688306898	3.85820895522388	4116		2585	2711	670	2585	2711		4116	3535				
1177	1	wgEncodeSydhTfbsK562Gata2UcdAlnRep1		0	0	0	1		USC	Snyder	K562	GATA2	GATA-2	ENSG00000179348	None	std	1	2		9732876	9516894	120		0.158981272312983	35	0.1500065	1480	0.1180422	1.346817	1.280774		0.977809	0.983269	66.745086		2.26519607843137	8.1008064516129	10683		8036	4080	992	8036	4080		10683	9242				
1178	1	wgEncodeSydhTfbsK562Gata2UcdAlnRep2		0	0	0	1		USC	Snyder	K562	GATA2	GATA-2	ENSG00000179348	None	std	2	2		9456113	9317241	80		0.128176208648602	35	0.1311092	1395	0.1181612	1.084757	0.7734763		0.985314	0.98812	90.107494		2.26519607843137	8.1008064516129	10683		992	4080	992	8036	4080		10683	9242				
1179	1	wgEncodeSydhTfbsK562Gtf2bStdAlnRep1		0	1	0	0		Harvard	Snyder	K562	GTF2B	GTF2B	ENSG00000137947	None	std	1	2		5771868	5380807	100		0.079634989690811	30	0.07896478	1430	0.06974139	1.141861	1.072665		0.932247	0.936989	16.241152		1.09852820932134	1.17826825127334	2934		589	2687	589	694	2687		2934	2446				
1180	1	wgEncodeSydhTfbsK562Gtf2bStdAlnRep2		0	1	0	0		Harvard	Snyder	K562	GTF2B	GTF2B	ENSG00000137947	None	std	2	2		7019480	6758622	120		0.093318963850742	30	0.09342194	1490	0.08686169	1.07434	0.9843025		0.962838	0.966192	30.757052		1.09852820932134	1.17826825127334	2934		694	2687	589	694	2687		2934	2446				
1181	0	wgEncodeSydhTfbsK562Gtf2f1ab28179IggrabAlnRep1		1	0	0	0		Stanford	Snyder	K562	GTF2F1	GTF2F1_(AB28179)	ENSG00000125651	None	std	1	2		19780970	18595358	110		0.214687622060384	25	0.2178092	1450	0.2072029	1.036123	0.7056898		0.940063	0.946676	19.174366		1.16876310272537	1.93134598012647	3716		2138	3345	1107	2138	3345		3716	2862				
1182	0	wgEncodeSydhTfbsK562Gtf2f1ab28179IggrabAlnRep2		1	0	0	0		Stanford	Snyder	K562	GTF2F1	GTF2F1_(AB28179)	ENSG00000125651	None	std	2	2		15035008	14653480	110		0.180128309338007	25	0.1841353	1480	0.1728949	1.041837	0.6435217		0.974624	0.979976	53.429162		1.16876310272537	1.93134598012647	3716		1107	3345	1107	2138	3345		3716	2862				
1183	1	wgEncodeSydhTfbsK562Hmgn3StdAlnRep1		0	1	0	0		Harvard	Snyder	K562	HMGN3	HMGN3	ENSG00000118418	None	std	1	2		6715777	5475514	140		0.096425316412971	25	0.0931938	1475	0.07568249	1.274077	1.184539		0.815321	0.821455	5.766762		1.05370474432046	4.06877865777407	14601		2399	13126	2399	9761	13126		14601	12457				
1184	1	wgEncodeSydhTfbsK562Hmgn3StdAlnRep2		0	0	0	0		Harvard	Snyder	K562	HMGN3	HMGN3	ENSG00000118418	None	std	2	2		14281710	12889672	160		0.182294509972159	35	0.1753656	1495	0.1561027	1.167786	1.359706		0.90253	0.904722	10.452425		1.05370474432046	4.06877865777407	14601		9761	13126	2399	9761	13126		14601	12457				
1185	0	wgEncodeSydhTfbsK562Ini1IggmusAlnRep1		0	0	0	0		Stanford	Snyder	K562	SMARCB1	Ini1	ENSG00000099956	None	std	1	2		14327693	13323723	95		0.162395313715342	30	0.1627273	1490	0.1581308	1.026968	0.9277798		0.929928	0.937795	16.362051		1.83075435203095	1.18978102189781	1944		274	1893	274	326	1893		1944	1034				
1186	0	wgEncodeSydhTfbsK562Ini1IggmusAlnRep2		0	0	0	0		Stanford	Snyder	K562	SMARCB1	Ini1	ENSG00000099956	None	std	2	2		15066118	14105216	90		0.169257481693027	25	0.1695612	1485	0.1647874	1.027127	0.9363792		0.936221	0.94339	17.942825		1.83075435203095	1.18978102189781	1944		326	1893	274	326	1893		1944	1034				
1187	1	wgEncodeSydhTfbsK562Irf1Ifna30StdAlnRep1		1	0	0	0		Stanford	Snyder	K562	IRF1	IRF1	ENSG00000125347	IFNa30	std	1	2		12364945	11913897	110		0.149256974361703	30	0.1509142	1495	0.1434131	1.040748	0.7790686		0.963522	0.970619	35.637351		1.02051739518287	1.41729323308271	1304		754	1121	532	754	1121		1304	1144				
1188	1	wgEncodeSydhTfbsK562Irf1Ifna30StdAlnRep2		0	0	0	0		Stanford	Snyder	K562	IRF1	IRF1	ENSG00000125347	IFNa30	std	2	2		9185503	8683524	90		0.115710870092748	25	0.1161945	1475	0.1083955	1.067488	0.9379881		0.945351	0.948035	19.497384		1.02051739518287	1.41729323308271	1304		532	1121	532	754	1121		1304	1144				
1189	1	wgEncodeSydhTfbsK562Irf1Ifna6hStdAlnRep1		0	0	0	0		Stanford	Snyder	K562	IRF1	IRF1	ENSG00000125347	IFNa6h	std	1	2		26242378	22556951	125		0.273007527510001	35	0.263741	1490	0.2394075	1.140347	1.380815		0.859562	0.86387	7.228065		1.67683661180249	2.1314702308627	8354		8771	8354	4115	8771	8354		6011	4982				
1190	1	wgEncodeSydhTfbsK562Irf1Ifna6hStdAlnRep2		0	0	0	0		Stanford	Snyder	K562	IRF1	IRF1	ENSG00000125347	IFNa6h	std	2	2		25578921	23681298	115		0.266794944395964	35	0.2635935	1500	0.2494593	1.069493	1.226506		0.925813	0.930958	14.625596		1.67683661180249	2.1314702308627	8354		4115	8354	4115	8771	8354		6011	4982				
1191	1	wgEncodeSydhTfbsK562Irf1Ifng30StdAlnRep1		0	0	0	0		Stanford	Snyder	K562	IRF1	IRF1	ENSG00000125347	IFNg30	std	1	2		20786884	18809615	120		0.228549293467547	30	0.2257044	1500	0.2098294	1.089215	1.179209		0.904879	0.90913	10.97436		1.20044361428905	1.40753107030236	10333		5391	10283	5391	7588	10283		10333	8566				
1192	1	wgEncodeSydhTfbsK562Irf1Ifng30StdAlnRep2		0	0	0	0		Stanford	Snyder	K562	IRF1	IRF1	ENSG00000125347	IFNg30	std	2	2		26547986	23751554	125		0.270991211950652	35	0.2673744	1500	0.2501995	1.083101	1.210589		0.894665	0.899389	9.858761		1.20044361428905	1.40753107030236	10333		7588	10283	5391	7588	10283		10333	8566				
1193	1	wgEncodeSydhTfbsK562Irf1Ifng6hStdAlnRep1		0	0	0	0		Stanford	Snyder	K562	IRF1	IRF1	ENSG00000125347	IFNg6h	std	1	2		11841650	11282322	125		0.173471664443894	35	0.1658257	1490	0.1357946	1.277456	1.254601		0.952766	0.960035	26.303151		1.0766377126312	1.64024640657084	12585		7988	11899	4870	7988	11899		12585	11052				
1194	1	wgEncodeSydhTfbsK562Irf1Ifng6hStdAlnRep2		0	0	0	0		Stanford	Snyder	K562	IRF1	IRF1	ENSG00000125347	IFNg6h	std	2	2		8107450	7791632	125		0.136181854850496	30	0.128874	1495	0.1000578	1.361032	1.253603		0.961046	0.966727	31.851824		1.0766377126312	1.64024640657084	12585		4870	11899	4870	7988	11899		12585	11052				
1195	1	wgEncodeSydhTfbsK562JundIggrabAlnRep1		0	0	0	0		Stanford	Snyder	K562	JUND	JunD	ENSG00000130522	None	std	1	2		16175565	15370475	105		0.245649852734435	35	0.2245606	1500	0.1737412	1.413884	1.414984		0.950228	0.957501	25.59795		1.02457169956725	2.24590275880907	40134		14644	33738	14644	32889	33738		40134	34567				
1196	1	wgEncodeSydhTfbsK562JundIggrabAlnRep2		0	0	0	0		Stanford	Snyder	K562	JUND	JunD	ENSG00000130522	None	std	2	2		28086665	25950815	115		0.361942183444163	40	0.3296406	1495	0.2503849	1.445543	1.407561		0.923955	0.938605	18.317465		1.02457169956725	2.24590275880907	40134		32889	33738	14644	32889	33738		40134	34567				
1197	1	wgEncodeSydhTfbsK562Kap1UcdAlnRep1		0	0	0	0		USC	Snyder	K562	TRIM28	KAP1	ENSG00000130726	None	std	1	2		15120398	12479212	475		0.161419841790069	30	0.1589761	1495	0.1514624	1.065742	1.325228		0.825323	0.832577	6.090852		1.11990903452553	1.49580374435119	5492		3098	5417	3098	4634	5417		5492	4837				
1198	0	wgEncodeSydhTfbsK562Kap1UcdAlnRep2		0	0	0	0		USC	Snyder	K562	TRIM28	KAP1	ENSG00000130726	None	std	2	2		30448794	24074948	150		0.259811923415951	30	0.26101	1460	0.2531108	1.026475	0.8483266		0.79067	0.79783	5.003976		1.11990903452553	1.49580374435119	5492		4634	5417	3098	4634	5417		5492	4837				
1199	1	wgEncodeSydhTfbsK562MaffIggrabAlnRep1		0	0	0	0		Stanford	Snyder	K562	MAFF	MafF_(M8194)	ENSG00000185022	None	std	1	2		20953264	19904448	120		0.24544071516191	30	0.2299778	1450	0.2139655	1.147104	1.965698		0.949945	0.957972	25.097801		1.08380482615213	1.65933558904952	25169		13004	20679	13004	21578	20679		25169	22412				
1200	1	wgEncodeSydhTfbsK562MaffIggrabAlnRep2		0	0	0	0		Stanford	Snyder	K562	MAFF	MafF_(M8194)	ENSG00000185022	None	std	2	2		21729331	20566160	120		0.273680597997159	35	0.2418533	1495	0.2142615	1.27732	2.153503		0.94647	0.961739	29.607128		1.08380482615213	1.65933558904952	25169		21578	20679	13004	21578	20679		25169	22412				
1201	1	wgEncodeSydhTfbsK562Mafkab50322IggrabAlnRep1		0	0	0	0		Stanford	Snyder	K562	MAFK	MafK_(ab50322)	ENSG00000198517	None	std	1	2		28184245	27142471	120		0.29758348314194	30	0.286953	1480	0.2719192	1.094382	1.707104		0.963037	0.97363	42.057865		1.18090724441435	2.00268972142171	19386		10410	14770	10410	20848	14770		19386	17442				
1202	1	wgEncodeSydhTfbsK562Mafkab50322IggrabAlnRep2		0	0	0	0		Stanford	Snyder	K562	MAFK	MafK_(ab50322)	ENSG00000198517	None	std	2	2		27535167	25448635	120		0.309835359968205	35	0.2782527	1485	0.252063	1.229198	2.20592		0.924223	0.940152	18.036333		1.18090724441435	2.00268972142171	19386		20848	14770	10410	20848	14770		19386	17442				
1203	1	wgEncodeSydhTfbsK562MaxIggrabAlnRep1		0	0	0	0		Stanford	Snyder	K562	MAX	Max	ENSG00000125952	None	std	1	2		20023036	18986283	100		0.308399600142901	40	0.2875814	1500	0.2055207	1.500577	1.253693		0.948222	0.961514	30.120009		1.07416171987807	3.9749478079332	31518		26656	24932	6706	26656	24932		31518	26781				
1204	1	wgEncodeSydhTfbsK562MaxIggrabAlnRep2		0	0	0	0		Stanford	Snyder	K562	MAX	Max	ENSG00000125952	None	std	2	2		8120174	7833970	105		0.156565997428669	35	0.1461062	1485	0.1033988	1.514195	1.244918		0.964754	0.969436	35.968671		1.07416171987807	3.9749478079332	31518		6706	24932	6706	26656	24932		31518	26781				
1205	1	wgEncodeSydhTfbsK562Mazab85725IggrabAlnRep1		0	0	0	0		Stanford	Snyder	K562	MAZ	MAZ_(ab85725)	ENSG00000103495	None	std	1	2		23136632	22368588	95		0.267219224867409	30	0.2655274	1495	0.2392387	1.116956	1.064355		0.966804	0.973454	40.298543		1.20125526467916	2.52946796002352	33406		13608	24218	13608	34421	24218		33406	29092				
1206	1	wgEncodeSydhTfbsK562Mazab85725IggrabAlnRep2		0	0	0	0		Stanford	Snyder	K562	MAZ	MAZ_(ab85725)	ENSG00000103495	None	std	2	2		20433570	19514734	95		0.30854831084044	35	0.2898767	1500	0.2114546	1.459171	1.23809		0.955033	0.963349	30.322986		1.20125526467916	2.52946796002352	33406		34421	24218	13608	34421	24218		33406	29092				
1207	1	wgEncodeSydhTfbsK562Mxi1af4185IggrabAlnRep1		0	0	0	0		Stanford	Snyder	K562	MXI1	Mxi1_(AF4185)	ENSG00000119950	None	std	1	2		18312068	17397966	105		0.205758156747858	25	0.2070254	1495	0.1952139	1.054014	0.8927114		0.950082	0.955904	23.206823		1.13069306930693	1.11320754716981	6789		3540	6281	3180	3540	6281		6789	5555				
1208	1	wgEncodeSydhTfbsK562Mxi1af4185IggrabAlnRep2		0	0	0	0		Stanford	Snyder	K562	MXI1	Mxi1_(AF4185)	ENSG00000119950	None	std	2	2		17702717	15613513	130		0.192994579330669	25	0.1915158	1440	0.1806112	1.068563	1.135608		0.881984	0.884275	8.52896		1.13069306930693	1.11320754716981	6789		3180	6281	3180	3540	6281		6789	5555				
1209	0	wgEncodeSydhTfbsK562NelfeStdAlnRep1		0	0	0	0		Harvard	Snyder	K562	RDBP	NELFe	ENSG00000204356	None	std	1	2		10547449	8508353	80		0.112018281205843	35	0.1164994	1395	0.1066054	1.050775	0.5470904		0.806674	0.810066	5.263544		1.00236966824645	2.07853403141361	503		397	423	191	397	423		503	422				
1210	0	wgEncodeSydhTfbsK562NelfeStdAlnRep2		1	0	0	0		Harvard	Snyder	K562	RDBP	NELFe	ENSG00000204356	None	std	2	2		8561635	8364264	85		0.108018898347238	35	0.1116722	1430	0.1047571	1.031136	0.4716863		0.976947	0.983101	63.731184		1.00236966824645	2.07853403141361	503		191	423	191	397	423		503	422				
1211	1	wgEncodeSydhTfbsK562Nfe2StdAlnRep1		0	1	0	0		Yale	Snyder	K562	NFE2	NF-E2	ENSG00000123405	None	std	1	2		5033068	4917504	90		0.081641063234061	30	0.07987462	1490	0.06796161	1.201282	1.148279		0.977039	0.985812	85.732372		1.1415889924545	1.22025912838634	2673		1036	2572	849	1036	2572		2673	2253				
1212	1	wgEncodeSydhTfbsK562Nfe2StdAlnRep2		0	1	0	0		Yale	Snyder	K562	NFE2	NF-E2	ENSG00000123405	None	std	2	2		4785351	4664913	100		0.077906573035099	30	0.07675901	1455	0.06527909	1.193438	1.099963		0.974832	0.983337	71.263792		1.1415889924545	1.22025912838634	2673		849	2572	849	1036	2572		2673	2253				
1213	1	wgEncodeSydhTfbsK562NfyaStdAlnRep1		0	0	0	0		Stanford	Snyder	K562	NFYA	NF-YA	ENSG00000001167	None	std	1	2		9922670	7753545	110		0.13077457543433	35	0.1235326	1480	0.09507881	1.375433	1.254519		0.781397	0.7894	4.841379		1.10629809062411	2.34030281182408	4287		3246	3509	1387	3246	3509		4287	3882				
1214	1	wgEncodeSydhTfbsK562NfyaStdAlnRep2		0	1	0	0		Stanford	Snyder	K562	NFYA	NF-YA	ENSG00000001167	None	std	2	2		5430540	4516167	100		0.077235430158355	30	0.07347014	1495	0.06078091	1.270719	1.296731		0.831624	0.831391	5.86748		1.10629809062411	2.34030281182408	4287		1387	3509	1387	3246	3509		4287	3882				
1215	1	wgEncodeSydhTfbsK562NfybStdAlnRep1		0	1	0	0		Stanford	Snyder	K562	NFYB	NF-YB	ENSG00000120837	None	std	1	2		5209756	4274693	160		0.157111218070779	35	0.1126274	1500	0.05177255	3.034643	1.730983		0.820517	0.838584	6.488393		1.09062133645955	1.30378787878788	10099		5280	8530	5280	6884	8530		10099	9303				
1216	1	wgEncodeSydhTfbsK562NfybStdAlnRep2		0	1	0	0		Stanford	Snyder	K562	NFYB	NF-YB	ENSG00000120837	None	std	2	2		6936639	3984128	135		0.224612377656983	40	0.1685894	1495	0.0431498	5.20541	1.446614		0.57436	0.669026	3.520935		1.09062133645955	1.30378787878788	10099		6884	8530	5280	6884	8530		10099	9303				
1217	1	wgEncodeSydhTfbsK562Nrf1IggrabAlnRep1		0	0	0	0		Stanford	Snyder	K562	NRF1	Nrf1	ENSG00000106459	None	std	1	2		14422325	13068732	95		0.172622921538285	35	0.1679694	1450	0.1540423	1.12062	1.33414		0.906146	0.908568	10.896561		1.02702007205353	1.52548694571073	4262		3681	3886	2413	3681	3886		4262	3991				
1218	1	wgEncodeSydhTfbsK562Nrf1IggrabAlnRep2		0	0	0	0		Stanford	Snyder	K562	NRF1	Nrf1	ENSG00000106459	None	std	2	2		13140829	11811976	135		0.152342536061475	30	0.1512835	1485	0.1422243	1.071143	1.116897		0.898876	0.899146	9.781347		1.02702007205353	1.52548694571073	4262		2413	3886	2413	3681	3886		4262	3991				
1219	1	wgEncodeSydhTfbsK562P300IggrabAlnRep1		0	0	0	0		Stanford	Snyder	K562	EP300	p300	ENSG00000100393	None	std	1	2		24369262	22116153	130		0.271100988800644	35	0.2617657	1490	0.2340455	1.158326	1.336767		0.907543	0.915075	11.905111		1.13962073324905	1.51871278707117	25958		14108	19775	14108	21426	19775		25958	22536				
1220	1	wgEncodeSydhTfbsK562P300IggrabAlnRep2		0	0	0	0		Stanford	Snyder	K562	EP300	p300	ENSG00000100393	None	std	2	2		26493675	23993096	120		0.320297657992151	40	0.3014254	1490	0.2421937	1.322485	1.318618		0.905616	0.914105	12.075059		1.13962073324905	1.51871278707117	25958		21426	19775	14108	21426	19775		25958	22536				
1221	1	wgEncodeSydhTfbsK562Pol2Ifna30StdAlnRep1		0	0	0	0		Yale	Snyder	K562	POLR2A	Pol2	ENSG00000177084	IFNa30	std	1	2		8135463	7824932	145		0.198431591494191	30	0.1858447	1490	0.1173701	1.690648	1.183819		0.96183	0.970698	39.39772		1.03974778513848	1.03113286130779	13866		9903	13027	9604	9903	13027		13866	12529				
1222	1	wgEncodeSydhTfbsK562Pol2Ifna30StdAlnRep2		0	0	0	0		Yale	Snyder	K562	POLR2A	Pol2	ENSG00000177084	IFNa30	std	2	2		8831035	8577699	110		0.175892793047333	35	0.1721824	1495	0.1142061	1.540134	1.063998		0.971313	0.980065	60.946837		1.03974778513848	1.03113286130779	13866		9604	13027	9604	9903	13027		13866	12529				
1223	1	wgEncodeSydhTfbsK562Pol2Ifna6hStdAlnRep1		0	1	0	0		Yale	Snyder	K562	POLR2A	Pol2	ENSG00000177084	IFNa6h	std	1	2		7891631	7637607	140		0.182417084219711	30	0.1699738	1500	0.1114736	1.636416	1.212704		0.967811	0.975166	46.627409		1.0427034573376	1.07911321179383	13594		9589	12697	8886	9589	12697		13594	12177				
1224	1	wgEncodeSydhTfbsK562Pol2Ifna6hStdAlnRep2		0	0	0	0		Yale	Snyder	K562	POLR2A	Pol2	ENSG00000177084	IFNa6h	std	2	2		10033044	9754085	100		0.186191138365862	35	0.1835648	1500	0.1302365	1.429639	1.049248		0.972196	0.981139	64.79247		1.0427034573376	1.07911321179383	13594		8886	12697	8886	9589	12697		13594	12177				
1225	1	wgEncodeSydhTfbsK562Pol2Ifng30StdAlnRep1		0	0	0	0		Stanford	Snyder	K562	POLR2A	Pol2	ENSG00000177084	IFNg30	std	1	2		8332842	8054950	85		0.185216246992728	30	0.1791651	1480	0.1136953	1.629059	1.092427		0.966651	0.973791	43.747493		1.00354918636577	1.64190579317813	16575		9235	14933	9235	15163	14933		16575	14986				
1226	1	wgEncodeSydhTfbsK562Pol2Ifng30StdAlnRep2		0	0	0	0		Stanford	Snyder	K562	POLR2A	Pol2	ENSG00000177084	IFNg30	std	2	2		15317450	14152298	75		0.314718074143749	40	0.3040526	1500	0.1763075	1.785052	1.08349		0.923933	0.946536	22.693499		1.00354918636577	1.64190579317813	16575		15163	14933	9235	15163	14933		16575	14986				
1227	1	wgEncodeSydhTfbsK562Pol2Ifng6hStdAlnRep1		0	1	0	0		Yale	Snyder	K562	POLR2A	Pol2	ENSG00000177084	IFNg6h	std	1	2		6759691	6411107	80		0.249938622914441	35	0.2304583	1495	0.09740275	2.566033	1.146407		0.948432	0.958663	27.988046		1.04417591125198	1.06280518605826	16536		11878	15813	11878	12624	15813		16536	15144				
1228	1	wgEncodeSydhTfbsK562Pol2Ifng6hStdAlnRep2		0	0	0	0		Yale	Snyder	K562	POLR2A	Pol2	ENSG00000177084	IFNg6h	std	2	2		9712204	9228138	115		0.256819483381531	40	0.2405994	1500	0.1322494	1.941933	1.149701		0.950159	0.963316	32.544789		1.04417591125198	1.06280518605826	16536		12624	15813	11878	12624	15813		16536	15144				
1229	1	wgEncodeSydhTfbsK562Pol2IggmusAlnRep1		0	0	0	0		Stanford	Snyder	K562	POLR2A	Pol2	ENSG00000177084	None	std	1	2		9208379	8812446	165		0.130891370629408	30	0.1287834	1485	0.1187711	1.102048	1.210538		0.957003	0.959948	25.576609		1.48015990524134	1.00520252694166	9997		2705	9997	2691	2705	9997		9873	6754				
1230	1	wgEncodeSydhTfbsK562Pol2IggmusAlnRep2		0	0	0	0		Stanford	Snyder	K562	POLR2A	Pol2	ENSG00000177084	None	std	2	2		9808756	9404321	155		0.139677825749325	30	0.136543	1495	0.1257472	1.110783	1.29037		0.958768	0.962113	27.219051		1.48015990524134	1.00520252694166	9997		2691	9997	2691	2705	9997		9873	6754				
1231	1	wgEncodeSydhTfbsK562Pol2s2IggrabAlnRep1		0	0	0	0		Stanford	Snyder	K562	POLR2A	Pol2(phosphoS2)	ENSG00000177084	None	std	1	2		24093676	23156408	80		0.323370422299195	35	0.3261007	1500	0.2890859	1.118596	0.9262379		0.961099	0.965341	30.655316		1.17382413087935	2.07818052594172	5432		5848	3423	2814	5848	3423		5432	4018				
1232	1	wgEncodeSydhTfbsK562Pol2s2IggrabAlnRep2		0	0	0	0		Stanford	Snyder	K562	POLR2A	Pol2(phosphoS2)	ENSG00000177084	None	std	2	2		21649441	20862159	95		0.29628738729446	30	0.3002713	1500	0.2721198	1.088812	0.8584843		0.963635	0.966516	31.180747		1.17382413087935	2.07818052594172	5432		2814	3423	2814	5848	3423		5432	4018				
1233	0	wgEncodeSydhTfbsK562Pol2s2StdAlnRep1		0	1	0	0		Stanford	Snyder	K562	POLR2A	Pol2(phosphoS2)	ENSG00000177084	None	std	1	2		6831871	6655725	60		0.121203397960884	25	0.1236159	1500	0.1070794	1.131902	0.8541122		0.974217	0.97521	41.32591		1.15305422100206	1.91320072332731	2222		1058	1680	553	1058	1680		2222	1457				
1234	0	wgEncodeSydhTfbsK562Pol2s2StdAlnRep2		0	1	0	0		Stanford	Snyder	K562	POLR2A	Pol2(phosphoS2)	ENSG00000177084	None	std	2	2		5299143	5153772	90		0.085650102144611	25	0.08887257	1470	0.07952126	1.077072	0.655399		0.972567	0.973935	39.720454		1.15305422100206	1.91320072332731	2222		553	1680	553	1058	1680		2222	1457				
1235	1	wgEncodeSydhTfbsK562Pol2StdAlnRep1		0	1	0	0		Yale	Snyder	K562	POLR2A	Pol2	ENSG00000177084	None	std	1	2		7655026	7076911	80		0.273311481815436	35	0.2499987	1495	0.09884938	2.764929	1.154237		0.924479	0.938195	18.276141		1.06565170297268	1.05997775659358	18124		13343	17709	12588	13343	17709		18124	16618				
1236	1	wgEncodeSydhTfbsK562Pol2StdAlnRep2		0	1	0	0		Yale	Snyder	K562	POLR2A	Pol2	ENSG00000177084	None	std	2	2		7211263	6684019	80		0.239609101435373	35	0.2222782	1500	0.09405314	2.547593	1.13516		0.926886	0.938732	18.067822		1.06565170297268	1.05997775659358	18124		12588	17709	12588	13343	17709		18124	16618				
