SAMPID	SMATSSCR	SMCENTER	SMPTHNTS	SMRIN	SMTS	SMTSD	SMTSISCH	SMNABTCH	SMNABTCHT	SMNABTCHD	SMGEBTCH	SMGEBTCHD	SMGEBTCHT	SME2MPRT	SMCHMPRS	SMNTRART	SMNUMGPS	SMMAPRT	SMEXNCRT	SM550NRM	SMGNSDTC	SMUNMPRT	SM350NRM	SMRDLGTH	SMMNCPB	SME1MMRT	SMSFLGTH	SMESTLBS	SMMPPD	SMNTERRT	SMRRNANM	SMRDTTL	SMVQCFL	SMMNCV	SMTRSCPT	SMMPPDPR	SMCGLGTH	SMGAPPCT	SMUNPDRD	SMNTRNRT	SMMPUNRT	SMEXPEFF	SMMPPDUN	SME2MMRT	SME2ANTI	SMALTALG	SME2SNSE	SMMFLGTH	SME1ANTI	SMSPLTRD	SMBSMMRT	SME1SNSE	SME1PCTS	SMRRNART	SME1MPRT	SMNUM5CD	SMDPMPRT	SME2PCTS
GTEX-WH7G-0626-SM-4LVMO	1	B1	6 pieces, up to 10x2mm; No plaques. No extraneous tissue.	6.8	Blood Vessel	Artery - Aorta	4-7 hours	BP-27491	RNA isolation_PAXgene Tissue miRNA	07/17/2012	LCSET-3632	08/08/2013	TrueSeq.v1	0.9435133	74756	0.9796126	939	0.9486503	0.90450126	0.333003	22966	0.8251769	0.7309229	76	46.936584	0.0031109094	185	74576624	55531261	0.020015879	429662	58537124	4453324	0.5980563	138337	26996435	69176	0.04028247	0	0.0751113	0.7828043	0.8580554	45823113	0.0022803121	11499178	1948039	11664662	155	11694546	11129616	0.0026978597	11721164	50.056835	0.0073399916	0.9537874	850	0.17482312	50.3572
GTEX-WH7G-0726-SM-3NMBM	1	B1	2 pieces, 7.5x5 & 10x7mm; Vascular sclerosis, focal emphysema and fibrosis; focus of aspiration pneumonia	7.7	Lung	Lung	4-7 hours	BP-27491	RNA isolation_PAXgene Tissue miRNA	07/17/2012	LCSET-2385	12/16/2012	TrueSeq.v1	0.9257877	147162	0.9785012	627	0.9363293	0.8781968	0.31462452	26770	0.7175356	0.76422095	76	78.61809	0.0027600445	400	77138751	104675967	0.02123666	1042255	111793970	12601606	0.58870906	150056	50504905	46883	0.02765329	0	0.10030444	0.6718496	0.82228136	75108734	0.0028175358	22228719	4638139	22504808	360	22781073	19342129	0.0027884664	22955657	50.190857	0.009322998	0.9468709	874	0.28246439	50.308594
GTEX-WH7G-0826-SM-4LVMR	1	B1	2 pieces, 11x7 & 8x8mm; 10% adipose in one, none in the other; many islets	6.6	Pancreas	Pancreas	4-7 hours	BP-27491	RNA isolation_PAXgene Tissue miRNA	07/17/2012	LCSET-3632	08/08/2013	TrueSeq.v1	0.8912497	70177	0.9801465	1017	0.8965627	0.8969896	0.30331114	21956	0.53207856	0.70431787	76	29.922426	0.003645027	201	18866279	53570897	0.019757165	408580	59751426	4313940	0.58759624	133626	25844452	70303	0.0436049	0	0.083156966	0.47704175	0.8042074	28503924	0.0028894807	11939989	4036292	12301870	148	12189175	15954464	0.0032694924	12335374	50.29807	0.006837996	0.9018756	834	0.46792147	50.746395
GTEX-WH7G-0926-SM-4LVMJ	1	B1	6 pieces, up to 7x2mm; Well sampled mucosa.	8.2	Esophagus	Esophagus - Mucosa	4-7 hours	BP-27493	RNA isolation_PAXgene Tissue miRNA	07/17/2012	LCSET-3632	08/08/2013	TrueSeq.v1	0.9406134	100898	0.9825225	806	0.9461087	0.9039787	0.33268455	24051	0.73770434	0.71571165	76	49.91734	0.0032344253	193	51652437	64293410	0.01724536	506473	67955624	4880016	0.5880511	142659	31237077	60790	0.03620342	0	0.078543834	0.69794846	0.85526216	47429525	0.0023843453	13756686	2757695	14027274	172	14011932	12877546	0.002811854	14091939	50.142338	0.007452996	0.9516042	847	0.2622957	50.48695
GTEX-WH7G-1026-SM-4LVML	1	B1	6 pieces, up to 10x6mm; Well sampled muscularis propria	7.9	Esophagus	Esophagus - Muscularis	4-7 hours	BP-27493	RNA isolation_PAXgene Tissue miRNA	07/17/2012	LCSET-3632	08/08/2013	TrueSeq.v1	0.939774	76165	0.98122615	882	0.94637835	0.9035783	0.32897595	22943	0.7648953	0.7068822	76	44.77473	0.0031534422	185	51496852	55680354	0.018535748	471858	58835192	4284978	0.6023112	138011	27023291	65568	0.03856356	0	0.077647895	0.72388035	0.8551269	42589640	0.0023225828	11532458	2068050	11737916	164	11778676	9807610	0.0027409114	11818617	50.084637	0.008019996	0.95298284	858	0.23510472	50.44146
GTEX-WH7G-1126-SM-3NMBK	1	B1	2 pieces, 10x6 & 8x5.5mm; Artefactual fractures.	7.4	Adipose Tissue	Adipose - Visceral (Omentum)	4-7 hours	BP-27493	RNA isolation_PAXgene Tissue miRNA	07/17/2012	LCSET-2385	12/16/2012	TrueSeq.v1	0.9264739	144865	0.9804065	717	0.9370661	0.8869329	0.32350463	25197	0.54567575	0.77823806	76	62.240707	0.002821938	399	41132629	111424588	0.019386305	1382661	118907936	15149848	0.5829244	144314	53839544	51083	0.029256841	0	0.09347366	0.51133424	0.8311147	60801695	0.0028489737	23610533	5087993	24039564	367	24324592	17791553	0.002835303	24398162	50.0755	0.011627996	0.94765806	850	0.45432422	50.45019
GTEX-WH7G-1326-SM-4LVMS	1	B1	5 pieces, up to 5x3mm; Mostly submucosa, variable amounts of mucosa and muscularis propria	7.5	Colon	Colon - Transverse	4-7 hours	BP-27493	RNA isolation_PAXgene Tissue miRNA	07/17/2012	LCSET-3632	08/08/2013	TrueSeq.v1	0.93521434	78623	0.97946376	807	0.94193053	0.8749326	0.3162222	24530	0.717262	0.72393095	76	42.759506	0.0032156997	184	43563830	60178296	0.020149425	1005217	63888252	4842946	0.57926905	143720	29178713	52168	0.028554007	0	0.10453114	0.675611	0.8241257	43163607	0.002401591	12868140	2941996	13138171	173	13188937	8662622	0.0028115478	13184739	49.99204	0.015733989	0.9486468	866	0.28273794	50.51916
GTEX-WH7G-1526-SM-4LVMX	1	B1	6 pieces, up to 12x5mm; Good well preserved mucosa.	8.4	Stomach	Stomach	4-7 hours	BP-27493	RNA isolation_PAXgene Tissue miRNA	07/17/2012	LCSET-3632	08/08/2013	TrueSeq.v1	0.9423897	75459	0.98419654	886	0.9485794	0.9176232	0.32190382	22645	0.80210435	0.69363195	76	48.159573	0.003058069	190	64171299	55552487	0.015511546	328836	58563882	4333530	0.5846348	137943	26985044	73835	0.04544464	0	0.066573344	0.7608596	0.87043846	44558892	0.002243386	11591541	1955800	11780626	158	11824660	11420914	0.0026533853	11854242	50.062466	0.005614997	0.95476896	846	0.19789563	50.404507
GTEX-WH7G-1626-SM-4LVMY	2	B1	6 pieces, up to 9x4mm; 4 of 6 have targeted 6 pieces, up to mucosa/submucosa with lymphoid tissue, but 5 of 6 have (unwanted) muscularis propria.	7.3	Small Intestine	Small Intestine - Terminal Ileum	4-7 hours	BP-27493	RNA isolation_PAXgene Tissue miRNA	07/17/2012	LCSET-3632	08/08/2013	TrueSeq.v1	0.92588973	86811	0.9716863	801	0.9337761	0.8448683	0.30267826	24799	0.7654137	0.8108127	76	39.44739	0.0032838476	169	47710726	51387969	0.027999356	462822	55032434	4194468	0.6129667	142552	24783337	61021	0.036432534	0	0.12681803	0.714725	0.7889178	39333058	0.0025135372	10882625	2547355	11072789	151	11152135	7504641	0.0029019455	11173164	50.047092	0.008409986	0.9416625	850	0.23458625	50.433067
GTEX-WH7G-1726-SM-4LVKY	2	B1	2 pieces, 9x7 & 8x8mm; Stromal hyperplasia; 1 has periurethral ducts and glands	6.4	Prostate	Prostate	4-7 hours	BP-27853	RNA isolation_PAXgene Tissue miRNA	07/24/2012	LCSET-3632	08/08/2013	TrueSeq.v1	0.93175334	77356	0.9724514	741	0.9399173	0.8320475	0.31260505	25740	0.7745562	0.80211186	76	38.765396	0.0033192793	179	51159414	52905800	0.027375713	538954	56287716	4387940	0.6307893	146666	25588637	55507	0.03240155	0	0.14040387	0.7280188	0.7820559	40978515	0.0025553813	11077986	2400533	11340687	157	11404910	7456860	0.002940648	11403546	49.99701	0.009574984	0.9480813	862	0.22544381	50.585903
GTEX-WH7G-1926-SM-4LVMM	2	B1	2 pieces, 8x6 & 8x7mm; Moderate tubular and interstitial fibrosis; decreased spermatogenesis.	6	Testis	Testis	4-7 hours	BP-27757	RNA isolation_PAXgene Tissue miRNA	07/23/2012	LCSET-3632	08/08/2013	TrueSeq.v1	0.92881733	147700	0.94232076	874	0.9352904	0.8010037	0.34135845	32948	0.8140133	0.7221944	76	46.753323	0.003237308	182	77721789	62984039	0.057468925	859953	67341694	5024958	0.65624774	163361	30352203	53548	0.028535755	0	0.14131705	0.76133883	0.749171	51269849	0.0024312853	12672148	3601798	12837158	158	12918696	9876456	0.0028370859	12943395	50.04775	0.012769993	0.94176334	883	0.18598664	50.323433
GTEX-WH7G-2026-SM-3NMBL	1	B1	6 pieces, up to 8x3mm; Subcutaneous adipose is well trimmed.	7	Skin	Skin - Not Sun Exposed (Suprapubic)	4-7 hours	BP-27757	RNA isolation_PAXgene Tissue miRNA	07/23/2012	LCSET-2385	12/16/2012	TrueSeq.v1	0.9230728	152794	0.9802582	740	0.93421155	0.9006305	0.3041913	25408	0.61752176	0.77306473	76	65.67446	0.0029191058	400	47806280	98968680	0.019596219	1091693	105938196	12842356	0.63416034	145426	47726749	54802	0.03325261	0	0.07962769	0.57689595	0.84137934	61115315	0.0029709009	20988136	5589061	21220265	361	21530060	17426837	0.0029446946	21684294	50.17845	0.010305	0.9453502	863	0.3824782	50.27498
GTEX-WH7G-2226-SM-3NMBN	1	B1	2 pieces, 9x8 & 10x8mm; Only small central 'unfixed' holes. Otherwise good specimen.	6.4	Adipose Tissue	Adipose - Subcutaneous	4-7 hours	BP-27757	RNA isolation_PAXgene Tissue miRNA	07/23/2012	LCSET-2385	12/16/2012	TrueSeq.v1	0.92514503	147406	0.9794646	711	0.93620855	0.8618821	0.29136598	25622	0.6354724	0.8291208	76	60.84373	0.0027836072	398	48455950	94033084	0.02029725	721864	100440320	12690480	0.60078347	145861	45330442	51751	0.029287145	0	0.11758257	0.59493476	0.8069014	59755436	0.002832827	19838219	4429404	20041049	331	20341516	16407168	0.0028079262	20481439	50.17138	0.0071869944	0.947272	863	0.36452752	50.254303
GTEX-WH7G-2326-SM-3NMBC	1	B1	6 pieces, up to 7x3mm; Subcutaneous adipose is well trimmed. Abundant sweat glands.	6.2	Skin	Skin - Sun Exposed (Lower leg)	4-7 hours	BP-27853	RNA isolation_PAXgene Tissue miRNA	07/24/2012	LCSET-2385	12/16/2012	TrueSeq.v1	0.91543067	112168	0.97684115	889	0.9275533	0.8524821	0.30615804	25437	0.6000801	0.84064394	76	43.8556	0.0029320426	231	33788321	75275322	0.022981662	742322	81154712	10320398	0.6213525	145154	36126080	68660	0.039139815	0	0.124359116	0.55660623	0.79072255	45171221	0.0029808078	15873324	3926645	16000450	209	16254627	12458701	0.0029561063	16459233	50.31272	0.009146998	0.939676	809	0.39991993	50.19942
GTEX-WH7G-2626-SM-3NMBE	1	B1	2 pieces, 5x4 & 3x2.5mm; ~30% adipose in 1 piece.	6.8	Nerve	Nerve - Tibial	4-7 hours	BP-27853	RNA isolation_PAXgene Tissue miRNA	07/24/2012	LCSET-2385	12/16/2012	TrueSeq.v1	0.9261303	128053	0.97507674	780	0.9363004	0.8576694	0.3158226	25973	0.6954088	0.7648056	76	62.2299	0.002785482	312	58587954	88466990	0.02469295	723004	94485698	10825446	0.6208584	147032	42653931	59068	0.035601683	0	0.11740734	0.6511115	0.80303615	61520724	0.0028189644	18526676	3878701	18655688	292	18896789	14965556	0.0028020414	19092799	50.25798	0.007651994	0.94647044	860	0.30459118	50.173485
GTEX-WHPG-0002-SM-3PYK5		B1			Blood	Whole Blood	0-(-3) hours	BP-26880	DNA isolation_Whole Blood _QIAGEN Puregene (Manual)	07/02/2012	GTEx_batch9_EX_001	11/21/2012	Illumina Human Exome SNP Array																																													
GTEX-WHPG-0002-SM-3PZ77		B1			Blood	Whole Blood	0-(-3) hours	BP-26880	DNA isolation_Whole Blood _QIAGEN Puregene (Manual)	07/02/2012	GTEx_batch9_OM5_001	11/22/2012	Illumina OMNI SNP Array																																													
GTEX-WHPG-0004-SM-3NMDO		B1		10	Blood	Cells - EBV-transformed lymphocytes	0-(-3) hours	BP-31430	RNA isolation_Trizol Manual (Cell Pellet)	09/25/2012	LCSET-2385	12/16/2012	TrueSeq.v1	0.92330813	243210	0.9692517	599	0.9335223	0.8370444	0.33124536	24360	0.7080406	0.7017988	76	86.52405	0.002680633	329	72340313	102717410	0.030320449	1762604	110032090	13311548	0.5761739	136504	49505768	39626	0.022473171	0	0.1322073	0.6609717	0.7813996	72728093	0.0027748423	21981841	6393814	21653806	309	21984331	22014569	0.0027272222	22595970	50.686	0.016019	0.94373655	903	0.29195943	49.62412
GTEX-WHPG-0006-SM-3NMBV		B1		8.1	Blood	Whole Blood	0-(-3) hours	BP-26980	RNA isolation_PAXgene Blood RNA (Manual)	07/05/2012	LCSET-2385	12/16/2012	TrueSeq.v1	0.903906	68816	0.9141842	978	0.9176795	0.8402351	0.26657924	21805	0.40859255	0.7220637	76	54.32666	0.0031198103	231	21451370	93137710	0.08571182	8873704	101492644	12829448	0.70397466	125078	44720820	89421	0.054553106	0	0.07394907	0.374957	0.7710665	38055377	0.0032217747	18770313	18661788	19323667	225	19514258	19149417	0.0031700274	19640727	50.161503	0.087432	0.93145293	843	0.5914074	50.726303
GTEX-WHPG-0226-SM-3NMB9	1	B1	2 pieces, 9x6 & 9x5.5mm; focal fibrosis	7.2	Thyroid	Thyroid	0-3 hours	BP-27869	RNA isolation_PAXgene Tissue miRNA	07/24/2012	LCSET-2385	12/16/2012	TrueSeq.v1	0.9255432	134013	0.97058666	657	0.93607605	0.816296	0.3063928	26575	0.71288186	0.7834048	76	59.260082	0.002903557	240	61646562	86354306	0.029187197	811350	92251378	10868650	0.57858163	148869	41621277	42722	0.023372943	0	0.15429069	0.6673116	0.76411515	61560414	0.0029472106	18181031	4091860	18291783	235	18563180	14046375	0.002925138	18728728	50.221962	0.00879499	0.946609	865	0.2871182	50.15183
GTEX-WHPG-0626-SM-3NMBD	0	B1	2 pieces, 9x7 & 10x7mm; lobulated, no fixation artifacts	7	Adipose Tissue	Adipose - Visceral (Omentum)	4-7 hours	BP-27869	RNA isolation_PAXgene Tissue miRNA	07/24/2012	LCSET-2385	12/16/2012	TrueSeq.v1	0.9251681	157711	0.97772545	753	0.9356733	0.888667	0.30015787	26287	0.6758943	0.7009465	76	76.08934	0.002843308	398	69828634	114231143	0.022028957	1622990	122084428	14541846	0.5808217	148402	55131110	49376	0.027426448	0	0.08905843	0.6324163	0.83150196	77208181	0.0028979115	24177925	5212863	24512811	373	24773607	18638109	0.002870303	25004989	50.232407	0.013293996	0.9461785	868	0.32410565	50.34389
GTEX-WHPG-0826-SM-3NMBF	1	B1	2 pieces, 7x7 & 7x7mm; ~10% internal adipose around blood vessels; contraction bands	8.9	Heart	Heart - Left Ventricle	4-7 hours	BP-27871	RNA isolation_PAXgene Tissue miRNA	07/24/2012	LCSET-2385	12/16/2012	TrueSeq.v1	0.9335699	84224	0.985024	862	0.94306874	0.9306949	0.29296845	23957	0.51085943	0.65589494	76	66.24224	0.0030639858	394	36567491	112040517	0.014727806	3168864	118804194	13082442	0.60709655	141115	54380149	64609	0.03811012	0	0.054329086	0.48177555	0.8777092	57236957	0.0031199495	24143803	5112522	24535363	344	24704330	18152975	0.0030916857	24950332	50.247707	0.026672998	0.9525676	852	0.48914054	50.402187
GTEX-WHPG-1026-SM-3NMBA	0	B1	2 pieces, 9x6 & 8x5mm; preserved endothemium	7.8	Heart	Heart - Atrial Appendage	4-7 hours	BP-27871	RNA isolation_PAXgene Tissue miRNA	07/24/2012	LCSET-2385	12/16/2012	TrueSeq.v1	0.9276553	90708	0.9797841	851	0.9376263	0.9049601	0.27739576	25181	0.568574	0.71140873	76	52.28439	0.0031489434	392	36784477	92106304	0.020012017	2298761	98233488	12106248	0.6155377	145464	44544480	63645	0.03401788	0	0.074824065	0.5331099	0.8485144	52369249	0.003179444	19441874	4207805	19809565	344	19935511	13597796	0.0031640315	20146845	50.263622	0.023400992	0.9475973	823	0.43142602	50.468376
GTEX-WHPG-1426-SM-3NMBB	1	B1	2 pieces, 8.5x5 & 7x5.5mm; emphysema; carbon laden macrophages focally in lymphoid nodule	8.2	Lung	Lung	4-7 hours	BP-30217	RNA isolation_PAXgene Tissue miRNA	08/27/2012	LCSET-2385	12/16/2012	TrueSeq.v1	0.9183229	111560	0.97094417	767	0.9297601	0.85530406	0.3207398	26484	0.741015	0.744961	76	63.650078	0.0028583158	242	71376214	86167888	0.028804222	1217690	92677552	11118106	0.6125453	149313	41423410	53603	0.029370654	0	0.11564017	0.6889662	0.7952276	63851700	0.0029379763	18196432	3916398	18414984	236	18694357	15387900	0.0028976558	18820275	50.167828	0.013138996	0.9411972	846	0.25898498	50.298473
GTEX-WHPG-2226-SM-3NMBO	1	B1	2 pieces, 9x6 & 11.5x7mm; Contraction bands	8.1	Muscle	Muscle - Skeletal	4-7 hours	BP-27941	RNA isolation_PAXgene Tissue miRNA	07/25/2012	LCSET-2385	12/16/2012	TrueSeq.v1	0.92560047	74508	0.9813632	894	0.9366511	0.9304442	0.33965087	23231	0.57512754	0.74192303	76	67.06662	0.0028107543	394	41027867	99615215	0.01844935	1792465	106352524	12599078	0.59335035	137554	48211762	70185	0.041794248	0	0.050918948	0.53869385	0.8715016	57291451	0.002902963	20176809	3633540	20503189	346	20730111	20594042	0.0028563149	20929166	50.23891	0.016853996	0.94770175	846	0.4248725	50.40115
GTEX-WHPG-2326-SM-3NMBP	0	B1	2 pieces, 3x2 & 3x3mm; Well trimmed of extraneous tissue.	7.9	Blood Vessel	Artery - Tibial	4-7 hours	BP-27941	RNA isolation_PAXgene Tissue miRNA	07/25/2012	LCSET-2385	12/16/2012	TrueSeq.v1	0.9229559	119645	0.9722682	755	0.9340855	0.85787314	0.299112	25621	0.6861332	0.70186824	76	68.87519	0.0027842696	398	67917062	106214511	0.027435262	1190994	113709624	13855766	0.57556075	145329	51090190	61135	0.03124711	0	0.11439505	0.6409071	0.8013269	72877305	0.002843644	21814594	3881259	22065237	359	22382317	18585091	0.0028136033	22551043	50.187756	0.010473995	0.94521505	884	0.31386676	50.2856
GTEX-WHPG-2426-SM-3NMBQ	1	B1	2 pieces, 5.5x3 & 6.5x2mm; 0.5 mm rim of adipose around 1 piece; ~10% inner and outer adipose on the other	7.2	Nerve	Nerve - Tibial	4-7 hours	BP-27941	RNA isolation_PAXgene Tissue miRNA	07/25/2012	LCSET-2385	12/16/2012	TrueSeq.v1	0.92291987	121473	0.9759652	854	0.9341749	0.8980405	0.2795149	25806	0.6254307	0.7562253	76	59.74808	0.0029139281	309	44253602	89028489	0.023859452	1329268	95301738	11857524	0.6094207	147016	42907757	63192	0.035790384	0	0.07792472	0.58426166	0.83892685	55681151	0.0029897017	18611229	4480563	18768238	294	19035761	16174119	0.0029513584	19253789	50.284706	0.0139479935	0.94543	847	0.3745693	50.21002
GTEX-WHPG-2626-SM-3NMBR	1	B1	6 pieces, up to 9x4mm; up to 2 mm thick band of subcutaneous adipose tissue	6.3	Skin	Skin - Not Sun Exposed (Suprapubic)	4-7 hours	BP-27941	RNA isolation_PAXgene Tissue miRNA	07/25/2012	LCSET-2385	12/16/2012	TrueSeq.v1	0.91382533	117993	0.9657817	691	0.9257301	0.83044475	0.31345955	26901	0.62921077	0.7315489	76	55.92414	0.0030283611	300	48364010	96181239	0.03406028	2516818	103897716	13260414	0.5865543	149088	46216281	45531	0.025111878	0	0.13533689	0.58247936	0.7687677	60518272	0.0031307854	20097986	5133962	20183208	283	20523524	15366467	0.0030789147	20792669	50.325714	0.024223998	0.9376348	886	0.37078923	50.105785
GTEX-WHSB-0004-SM-3G3RY		B1			Blood	Whole Blood	0-(-3) hours	BP-26880	DNA isolation_Whole Blood _QIAGEN Puregene (Manual)	07/02/2012	GTExBatch8_36_Om5_Jul12	09/05/2012	Illumina OMNI SNP Array																																													
GTEX-WHSB-0004-SM-3G3SZ		B1			Blood	Whole Blood	0-(-3) hours	BP-26880	DNA isolation_Whole Blood _QIAGEN Puregene (Manual)	07/02/2012	GTExBatch8_Exome_Jul12	08/23/2012	Illumina Human Exome SNP Array																																													
GTEX-WHSB-0005-SM-3LK7C		B1		8.4	Blood	Whole Blood	0-(-3) hours	BP-26980	RNA isolation_PAXgene Blood RNA (Manual)	07/05/2012	LCSET-2234	12/16/2012	TrueSeq.v1	0.8997363	69075	0.94496995	798	0.90937865	0.871307	0.3477787	21540	0.40104076	0.7356205	76	53.374306	0.0025225487	234	20560135	91876888	0.054874267	4718020	101032600	9201966	0.6361784	125051	44500371	65418	0.043862335	0	0.07366283	0.3646979	0.79234797	36846376	0.0028934572	19222112	15755526	19673268	242	19873711	19856181	0.0027060364	19839448	49.95686	0.046697997	0.919021	872	0.59895927	50.579964
GTEX-WHSB-0326-SM-3LK6K	1	B1	2 pieces  ~7x6mm.  Emphysematous changes noted	8.4	Lung	Lung	0-3 hours	BP-27512	RNA isolation_PAXgene Tissue miRNA	07/17/2012	LCSET-2234	12/16/2012	TrueSeq.v1	0.7724033	97053	0.97528905	762	0.7785961	0.8744225	0.35281208	25512	0.67318	0.7568108	76	54.733685	0.0023281537	245	46934033	78466011	0.02439705	874155	100778830	9534830	0.5903845	147001	38006222	52422	0.031669892	0	0.100866646	0.5241353	0.68082196	52821744	0.0026525373	16675983	3138547	16963074	222	17098756	15149996	0.0024890553	17075461	49.965916	0.008673994	0.784789	868	0.3268201	50.426727
GTEX-WHSB-1326-SM-3LK6W	0	B1	6 ~9x3mm pieces, squmaous epithelium is ~1-2% thickness	6.5	Skin	Skin - Not Sun Exposed (Suprapubic)	4-7 hours	BP-27514	RNA isolation_PAXgene Tissue miRNA	07/17/2012	LCSET-2234	12/16/2012	TrueSeq.v1	0.92316765	120337	0.96438307	857	0.9310975	0.85789335	0.28966027	24259	0.54780424	0.8348692	76	43.958126	0.0023169143	252	29545767	79771253	0.035496358	2152741	85674442	7821896	0.6126644	139534	38594798	57439	0.032536615	0	0.10648966	0.5100592	0.79878235	43699030	0.0026041872	16566633	5031941	16781070	255	16961195	13086126	0.0024593275	16953914	49.989265	0.025126992	0.93902725	864	0.45219576	50.321514
GTEX-WHSB-1626-SM-3LK6J	1	B1	2 pieces  ~9x7mm	6.9	Thyroid	Thyroid	4-7 hours	BP-27514	RNA isolation_PAXgene Tissue miRNA	07/17/2012	LCSET-2234	12/16/2012	TrueSeq.v1	0.91377896	136072	0.96547633	642	0.92203045	0.79508746	0.34822315	26871	0.6540404	0.75488174	76	58.46332	0.0024005338	302	51152301	92895590	0.034176037	986151	100751114	9415756	0.5753112	148677	44870731	41305	0.023425719	0	0.17038894	0.60304517	0.7330948	60757473	0.002695959	19425857	4505542	19657512	267	19909918	15139264	0.0025469244	19867169	49.946262	0.009787992	0.9302818	876	0.34595954	50.29636
GTEX-WHSB-1826-SM-3TW8M	0	B1	2 pieces  ~9x7mm, minimal interstitial fat	8.1	Muscle	Muscle - Skeletal	4-7 hours	BP-27516	RNA isolation_PAXgene Tissue miRNA	07/17/2012	LCSET-2622	01/26/2013	TrueSeq.v1	0.94121367	92541	0.98157394	829	0.949098	0.93327576	0.3356736	23170	0.5677511	0.6792913	76	103.84599	0.0024214697	415	52418034	131251719	0.01824728	1800272	138291000	19002634	0.6090275	136354	64069239	66292	0.03969362	0	0.04829811	0.53885144	0.88577014	74518313	0.0026091915	27599952	5441105	28176807	350	28423057	25025419	0.0025145507	28282495	49.87606	0.013017997	0.9569824	858	0.43224886	50.517113
GTEX-WHSB-2026-SM-3LK6H	0	B1	2 pieces  ~3.5mm d. delineated   ~ 0.5mm discontinuous fat layer	6.2	Nerve	Nerve - Tibial	4-7 hours	BP-27516	RNA isolation_PAXgene Tissue miRNA	07/17/2012	LCSET-2234	12/16/2012	TrueSeq.v1	0.8969917	138612	0.9711049	653	0.90525234	0.8383841	0.31793427	26562	0.6565117	0.7933367	76	60.248013	0.0023252235	403	51723421	92860174	0.02868628	892029	102579328	9410830	0.6011481	147731	44915375	40078	0.023705142	0	0.13272086	0.5943088	0.75894916	60963797	0.0026376308	19407326	3907458	19669485	349	19858848	14478375	0.002480002	19932407	50.092434	0.008695992	0.9135129	885	0.34348822	50.335434
GTEX-WHSE-0006-SM-3NMBW		C1		8.1	Blood	Whole Blood	4-7 hours	BP-26980	RNA isolation_PAXgene Blood RNA (Manual)	07/05/2012	LCSET-2385	12/16/2012	TrueSeq.v1	0.91565084	88726	0.9756899	790	0.9285476	0.93114686	0.27086338	20989	0.2966152	0.68457365	76	61.776913	0.003052863	380	15611310	102198188	0.024226623	3052030	110062412	13678716	0.62290984	125431	49311692	60390	0.04068261	0	0.04454304	0.27542135	0.8646142	30313539	0.0031733215	22735357	31380805	23545682	362	23696733	26153092	0.0031122556	23851800	50.16306	0.027729994	0.9414443	838	0.70338476	50.87544
GTEX-WHSE-0011-R11A-SM-3P5YY		C1, A1		7.2	Brain	Brain - Cerebellar Hemisphere		BP-28281	RNA isolation_PAXgene Tissue miRNA	07/30/2012	LCSET-2386	12/16/2012	TrueSeq.v1	0.87855786	132514	0.95083344	572	0.90679437	0.80572706	0.31827977	27122	0.76203954	0.8238254	76	76.019325	0.0030103095	324	101397880	106276982	0.048792437	4240792	117200754	15463910	0.61053985	149062	50006055	39038	0.022019515	0	0.14510646	0.69101316	0.7306288	80987267	0.003002276	21480775	7207270	21674003	329	22842160	13020871	0.0030064175	23045745	50.22183	0.036184	0.9350309	889	0.23796043	50.223885
